Frequency	S11_amp	S11_phase	S21_amp	S21_phase	S12_amp	S12_phase	S22_amp	S22_phase
42999340.000	-3.866287e-003	-1.394265e+001	-5.685732e+001	8.157432e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
43649330.000	-3.698180e-003	-1.414480e+001	-5.646486e+001	8.108916e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
44299320.000	-3.173023e-003	-1.435217e+001	-5.615750e+001	7.937831e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
44949310.000	-3.245233e-003	-1.456114e+001	-5.606274e+001	7.869797e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
45599300.000	-3.951179e-003	-1.477207e+001	-5.598341e+001	7.757918e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
46249290.000	-5.033030e-003	-1.498267e+001	-5.596130e+001	7.726573e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
46899280.000	-4.664358e-003	-1.518475e+001	-5.587342e+001	7.682149e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
47549270.000	-6.366572e-003	-1.539178e+001	-5.577880e+001	7.657480e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
48199260.000	-6.723064e-003	-1.559890e+001	-5.575105e+001	7.655338e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
48849250.000	-7.806865e-003	-1.580930e+001	-5.572125e+001	7.651684e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
49499240.000	-7.876970e-003	-1.601207e+001	-5.551250e+001	7.665551e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
50149230.000	-8.037069e-003	-1.622026e+001	-5.545837e+001	7.696619e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
50799220.000	-8.782895e-003	-1.643158e+001	-5.533319e+001	7.727267e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
51449210.000	-7.689213e-003	-1.663869e+001	-5.517879e+001	7.666136e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
52099200.000	-8.584568e-003	-1.684557e+001	-5.499077e+001	7.685986e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
52749190.000	-7.959671e-003	-1.704929e+001	-5.484868e+001	7.679298e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
53399180.000	-8.505472e-003	-1.725714e+001	-5.475712e+001	7.617968e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
54049170.000	-8.663416e-003	-1.746392e+001	-5.460935e+001	7.605717e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
54699160.000	-9.101957e-003	-1.767403e+001	-5.449332e+001	7.577737e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
55349150.000	-9.137449e-003	-1.788030e+001	-5.441790e+001	7.523120e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
55999140.000	-9.618010e-003	-1.808601e+001	-5.440471e+001	7.517865e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
56649130.000	-1.061445e-002	-1.829551e+001	-5.430822e+001	7.464660e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
57299120.000	-1.083858e-002	-1.850228e+001	-5.425964e+001	7.482624e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
57949110.000	-1.146574e-002	-1.870916e+001	-5.406460e+001	7.488944e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
58599100.000	-1.110310e-002	-1.891355e+001	-5.401555e+001	7.451898e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
59249090.000	-1.251464e-002	-1.911749e+001	-5.393854e+001	7.467541e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
59899080.000	-1.264353e-002	-1.932127e+001	-5.384126e+001	7.486303e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
60549070.000	-1.388897e-002	-1.952574e+001	-5.370516e+001	7.533500e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
61199060.000	-1.421398e-002	-1.972877e+001	-5.353898e+001	7.478395e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
61849050.000	-1.478537e-002	-1.993449e+001	-5.341081e+001	7.446835e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
62499040.000	-1.617387e-002	-2.013565e+001	-5.329288e+001	7.385595e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
63149030.000	-1.608761e-002	-2.034059e+001	-5.318018e+001	7.355165e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
63799020.000	-1.674989e-002	-2.054643e+001	-5.309014e+001	7.358569e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
