Frequency	S11_amp	S11_phase	S21_amp	S21_phase	S12_amp	S12_phase	S22_amp	S22_phase
61199060.000	-1.480655e-002	-1.975146e+001	-5.346279e+001	7.482374e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
61849050.000	-1.552403e-002	-1.995669e+001	-5.337327e+001	7.453539e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
62499040.000	-1.602585e-002	-2.016115e+001	-5.321193e+001	7.479972e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
63149030.000	-1.684017e-002	-2.036522e+001	-5.312503e+001	7.464778e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
63799020.000	-1.726271e-002	-2.057049e+001	-5.303208e+001	7.382012e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
64449010.000	-1.794356e-002	-2.077697e+001	-5.294575e+001	7.391547e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
65099000.000	-1.850259e-002	-2.098242e+001	-5.281784e+001	7.362467e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
65748990.000	-1.828308e-002	-2.118785e+001	-5.271278e+001	7.352727e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
66398980.000	-1.888619e-002	-2.139264e+001	-5.268885e+001	7.309834e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
67048970.000	-1.871169e-002	-2.159594e+001	-5.260144e+001	7.282573e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
67698960.000	-1.962334e-002	-2.180166e+001	-5.245939e+001	7.223703e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
68348950.000	-2.023767e-002	-2.200607e+001	-5.243262e+001	7.184246e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
68998940.000	-2.064307e-002	-2.221240e+001	-5.237413e+001	7.123944e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
69648930.000	-2.012907e-002	-2.241467e+001	-5.231548e+001	7.138695e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
70298920.000	-2.023127e-002	-2.262803e+001	-5.221010e+001	7.097831e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
70948910.000	-2.119878e-002	-2.283743e+001	-5.216019e+001	7.108669e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
71598900.000	-2.075938e-002	-2.304188e+001	-5.203880e+001	7.089439e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
72248890.000	-2.161561e-002	-2.325343e+001	-5.197592e+001	7.056894e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
72898880.000	-2.130383e-002	-2.345715e+001	-5.193428e+001	7.016499e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
73548870.000	-2.222367e-002	-2.366375e+001	-5.189608e+001	6.987901e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
74198860.000	-2.253019e-002	-2.387149e+001	-5.185557e+001	7.004896e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
74848850.000	-2.272202e-002	-2.407702e+001	-5.179684e+001	7.007593e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
75498840.000	-2.342918e-002	-2.428688e+001	-5.173263e+001	6.974372e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
