freq,amp,phase
5200000000.0,0.7311616804001634,0.00016336281799850862
5300000000.0,0.7115932203625106,-3.141426149179141
5400000000.0,0.6916972429058358,0.00016964600330614423
5500000000.0,0.6715269415515054,-3.1414198659938335
5600000000.0,0.651135680349974,0.0001759291886137804
5700000000.0,0.6305766749965498,-3.1414135828085255
5800000000.0,0.6099026856781586,0.0001822123739214149
5900000000.0,0.5891657237399874,-3.141407299623218
6000000000.0,0.5684167740543757,0.00018849555922905028
6100000000.0,0.5477055347565335,-3.1414010164379103
6200000000.0,0.5270801757854103,0.0001947787445366849
6300000000.0,0.5065871174362254,-3.1413947332526027
6400000000.0,0.4862708298965637,0.00020106192984430221
6500000000.0,0.46617365450334186,-3.141388450067295
6600000000.0,0.44633564722595487,0.00020734511515193261
6700000000.0,0.42679444465403804,-3.1413821668819875
6800000000.0,0.40758515254885574,0.00021362830045956448
6900000000.0,0.3887402568074803,-3.14137588369668
