freq,amp,phase
122948110.0,0.9289517287060227,0
123598100.0,0.9289554320317375,0
124248090.0,0.9289591547684974,0
124898080.0,0.9289628969144778,0
125548070.0,0.9289666584678451,0
126198060.0,0.928970439426756,0
126848050.0,0.9289742397893581,0
127498040.0,0.9289780595537894,0
128148030.0,0.9289818987181778,0
128798020.0,0.928985757280642,0
129448010.0,0.9289896352392915,0
130098000.0,0.9289935325922254,0
130747990.0,0.9289974493375347,0
131397980.0,0.9290013854732996,0
132047970.0,0.9290053409975912,0
132697960.0,0.9290093159084712,0
133347950.0,0.9290133102039917,0
133997940.0,0.9290173238821952,0
134647930.0,0.9290213569411149,0
135297920.0,0.9290254093787743,0
135947910.0,0.9290294811931873,0
136597900.0,0.9290335723823583,0
137247890.0,0.9290376829442827,0
137897880.0,0.9290418128769455,0
138547870.0,0.9290459621783234,0
139197860.0,0.929050130846382,0
139847850.0,0.9290543188790785,0
140497840.0,0.9290585262743606,0
141147830.0,0.9290627530301658,0
141797820.0,0.9290669991444229,0
142447810.0,0.9290712646150507,0
143097800.0,0.9290755494399584,0
143747790.0,0.929079853617046,0
144397780.0,0.9290841771442038,0
145047770.0,0.929088520019313,0
145697760.0,0.9290928822402443,0
146347750.0,0.9290972638048601,0
146997740.0,0.9291016647110123,0
147647730.0,0.9291060849565443,0
148297720.0,0.9291105245392892,0
148947710.0,0.9291149834570708,0
149597700.0,0.9291194617077033,0
150247690.0,0.9291239592889916,0
150897680.0,0.9291284761987312,0
151547670.0,0.9291330124347077,0
152197660.0,0.9291375679946977,0
152847650.0,0.9291421428764678,0
153497640.0,0.9291467370777755,0
154147630.0,0.9291513505963687,0
154797620.0,0.9291559834299854,0
155447610.0,0.929160635576355,0
156097600.0,0.9291653070331964,0
156747590.0,0.9291699977982197,0
157397580.0,0.9291747078691251,0
158047570.0,0.929179437243604,0
158697560.0,0.9291841859193369,0
159347550.0,0.9291889538939966,0
159997540.0,0.9291937411652448,0
160647530.0,0.929198547730735,0
161297520.0,0.9292033735881104,0
161947510.0,0.9292082187350048,0
162597500.0,0.9292130831690429,0
163247490.0,0.9292179668878394,0
163897480.0,0.9292228698890004,0
164547470.0,0.9292277921701214,0
165197460.0,0.9292327337287888,0
165847450.0,0.9292376945625802,0
166497440.0,0.9292426746690626,0
167147430.0,0.9292476740457947,0
167797420.0,0.9292526926903247,0
168447410.0,0.9292577306001917,0
169097400.0,0.9292627877729254,0
169747390.0,0.9292678642060465,0
170397380.0,0.929272959897065,0
171047370.0,0.9292780748434823,0
171697360.0,0.9292832090427905,0
172347350.0,0.9292883624924715,0
172997340.0,0.9292935351899984,0
173647330.0,0.9292987271328341,0
174297320.0,0.9293039383184328,0
174947310.0,0.9293091687442392,0
175597300.0,0.9293144184076878,0
176247290.0,0.9293196873062038,0
176897280.0,0.9293249754372039,0
177547270.0,0.9293302827980944,0
178197260.0,0.9293356093862719,0
178847250.0,0.9293409551991246,0
179497240.0,0.9293463202340304,0
180147230.0,0.9293517044883579,0
180797220.0,0.9293571079594664,0
181447210.0,0.9293625306447056,0
182097200.0,0.929367972541416,0
182747190.0,0.9293734336469281,0
183397180.0,0.9293789139585636,0
184047170.0,0.929384413473634,0
184697160.0,0.9293899321894424,0
185347150.0,0.9293954701032814,0
185997140.0,0.9294010272124344,0
186647130.0,0.9294066035141758,0
187297120.0,0.9294121990057701,0
187947110.0,0.9294178136844726,0
188597100.0,0.929423447547529,0
189247090.0,0.9294291005921756,0
189897080.0,0.9294347728156392,0
190547070.0,0.9294404642151376,0
191197060.0,0.9294461747878779,0
191847050.0,0.9294519045310597,0
192497040.0,0.9294576534418711,0
193147030.0,0.9294634215174922,0
193797020.0,0.9294692087550932,0
194447010.0,0.9294750151518346,0
195097000.0,0.9294808407048679,0
195746990.0,0.9294866854113351,0
196396980.0,0.9294925492683681,0
197046970.0,0.9294984322730903,0
197696960.0,0.9295043344226154,0
198346950.0,0.9295102557140469,0
198996940.0,0.92951619614448,0
199646930.0,0.9295221557109999,0
200296920.0,0.9295281344106823,0
200946910.0,0.9295341322405934,0
201596900.0,0.9295401491977903,0
202246890.0,0.9295461852793205,0
202896880.0,0.9295522404822223,0
203546870.0,0.9295583148035244,0
204196860.0,0.9295644082402453,0
204846850.0,0.9295705207893955,0
205496840.0,0.9295766524479754,0
206146830.0,0.9295828032129757,0
206796820.0,0.929588973081378,0
207446810.0,0.9295951620501546,0
208096800.0,0.9296013701162679,0
208746790.0,0.9296075972766712,0
209396780.0,0.9296138435283088,0
210046770.0,0.9296201088681144,0
210696760.0,0.9296263932930136,0
211346750.0,0.929632696799922,0
211996740.0,0.9296390193857454,0
212646730.0,0.9296453610473812,0
213296720.0,0.9296517217817162,0
213946710.0,0.9296581015856289,0
214596700.0,0.9296645004559871,0
215246690.0,0.9296709183896504,0
215896680.0,0.9296773553834686,0
216546670.0,0.9296838114342821,0
217196660.0,0.9296902865389217,0
217846650.0,0.9296967806942089,0
218496640.0,0.9297032938969555,0
219146630.0,0.9297098261439647,0
219796620.0,0.9297163774320297,0
220446610.0,0.9297229477579342,0
221096600.0,0.9297295371184531,0
221746590.0,0.9297361455103513,0
222396580.0,0.9297427729303843,0
223046570.0,0.9297494193752988,0
223696560.0,0.9297560848418315,0
224346550.0,0.9297627693267102,0
224996540.0,0.9297694728266528,0
225646530.0,0.9297761953383681,0
226296520.0,0.9297829368585556,0
226946510.0,0.929789697383905,0
227596500.0,0.9297964769110973,0
228246490.0,0.9298032754368032,0
228896480.0,0.9298100929576849,0
229546470.0,0.9298169294703948,0
230196460.0,0.9298237849715759,0
230846450.0,0.9298306594578619,0
231496440.0,0.929837552925877,0
232146430.0,0.9298444653722361,0
232796420.0,0.9298513967935448,0
233446410.0,0.9298583471863993,0
234096400.0,0.9298653165473866,0
234746390.0,0.9298723048730836,0
235396380.0,0.9298793121600586,0
236046370.0,0.9298863384048703,0
236696360.0,0.929893383604068,0
237346350.0,0.9299004477541915,0
237996340.0,0.9299075308517712,0
238646330.0,0.929914632893329,0
239296320.0,0.9299217538753759,0
239946310.0,0.9299288937944147,0
240596300.0,0.9299360526469387,0
241246290.0,0.9299432304294311,0
241896280.0,0.9299504271383665,0
242546270.0,0.9299576427702102,0
243196260.0,0.9299648773214176,0
243846250.0,0.9299721307884351,0
244496240.0,0.9299794031676996,0
245146230.0,0.9299866944556382,0
245796220.0,0.92999400464867,0
246446210.0,0.9300013337432032,0
247096200.0,0.9300086817356374,0
247746190.0,0.9300160486223633,0
248396180.0,0.9300234343997612,0
249046170.0,0.9300308390642027,0
249696160.0,0.9300382626120498,0
250346150.0,0.9300457050396554,0
250996140.0,0.9300531663433631,0
251646130.0,0.9300606465195068,0
252296120.0,0.9300681455644112,0
252946110.0,0.9300756634743921,0
253596100.0,0.9300832002457552,0
254246090.0,0.9300907558747972,0
254896080.0,0.9300983303578058,0
255546070.0,0.9301059236910586,0
256196060.0,0.9301135358708249,0
256846050.0,0.9301211668933637,0
257496040.0,0.9301288167549253,0
258146030.0,0.9301364854517502,0
258796020.0,0.93014417298007,0
259446010.0,0.9301518793361068,0
260096000.0,0.9301596045160734,0
260745990.0,0.9301673485161729,0
261395980.0,0.9301751113325996,0
262045970.0,0.9301828929615384,0
262695960.0,0.9301906933991646,0
263345950.0,0.9301985126416445,0
263995940.0,0.9302063506851349,0
264645930.0,0.9302142075257832,0
265295920.0,0.9302220831597275,0
265945910.0,0.9302299775830971,0
266595900.0,0.930237890792011,0
267245890.0,0.93024582278258,0
267895880.0,0.9302537735509047,0
268545870.0,0.9302617430930771,0
269195860.0,0.9302697314051791,0
269845850.0,0.9302777384832839,0
270495840.0,0.9302857643234553,0
271145830.0,0.9302938089217476,0
271795820.0,0.9303018722742059,0
272445810.0,0.9303099543768661,0
273095800.0,0.9303180552257548,0
273745790.0,0.9303261748168893,0
274395780.0,0.930334313146277,0
275045770.0,0.930342470209917,0
275695760.0,0.9303506460037985,0
276345750.0,0.9303588405239016,0
276995740.0,0.930367053766197,0
277645730.0,0.9303752857266457,0
278295720.0,0.9303835364012009,0
278945710.0,0.9303918057858048,0
279595700.0,0.9304000938763909,0
280245690.0,0.9304084006688838,0
280895680.0,0.9304167261591986,0
281545670.0,0.9304250703432406,0
282195660.0,0.9304334332169069,0
282845650.0,0.9304418147760845,0
283495640.0,0.9304502150166509,0
284145630.0,0.9304586339344753,0
284795620.0,0.9304670715254166,0
285445610.0,0.9304755277853253,0
286095600.0,0.9304840027100418,0
286745590.0,0.9304924962953981,0
287395580.0,0.9305010085372162,0
288045570.0,0.9305095394313092,0
288695560.0,0.9305180889734809,0
289345550.0,0.930526657159526,0
289995540.0,0.930535243985229,0
290645530.0,0.9305438494463666,0
291295520.0,0.9305524735387053,0
291945510.0,0.9305611162580024,0
292595500.0,0.9305697776000064,0
293245490.0,0.9305784575604559,0
293895480.0,0.9305871561350808,0
294545470.0,0.9305958733196014,0
295195460.0,0.9306046091097291,0
295845450.0,0.9306133635011653,0
296495440.0,0.9306221364896035,0
297145430.0,0.9306309280707267,0
297795420.0,0.9306397382402088,0
298445410.0,0.9306485669937153,0
299095400.0,0.9306574143269017,0
299745390.0,0.9306662802354143,0
300395380.0,0.9306751647148904,0
301045370.0,0.9306840677609582,0
301695360.0,0.9306929893692364,0
302345350.0,0.9307019295353345,0
302995340.0,0.9307108882548525,0
303645330.0,0.9307198655233819,0
304295320.0,0.9307288613365043,0
304945310.0,0.9307378756897922,0
305595300.0,0.9307469085788093,0
306245290.0,0.9307559599991093,0
306895280.0,0.9307650299462378,0
307545270.0,0.93077411841573,0
308195260.0,0.9307832254031124,0
308845250.0,0.9307923509039023,0
309495240.0,0.9308014949136081,0
310145230.0,0.9308106574277281,0
310795220.0,0.9308198384417521,0
311445210.0,0.9308290379511607,0
312095200.0,0.9308382559514249,0
312745190.0,0.9308474924380067,0
313395180.0,0.9308567474063592,0
314045170.0,0.9308660208519253,0
314695160.0,0.93087531277014,0
315345150.0,0.9308846231564282,0
315995140.0,0.9308939520062061,0
316645130.0,0.9309032993148799,0
317295120.0,0.9309126650778479,0
317945110.0,0.9309220492904979,0
318595100.0,0.9309314519482091,0
319245090.0,0.9309408730463521,0
319895080.0,0.930950312580287,0
320545070.0,0.9309597705453656,0
321195060.0,0.9309692469369303,0
321845050.0,0.9309787417503144,0
322495040.0,0.9309882549808419,0
323145030.0,0.9309977866238276,0
323795020.0,0.9310073366745772,0
324445010.0,0.9310169051283875,0
325095000.0,0.9310264919805452,0
325744990.0,0.931036097226329,0
326394980.0,0.9310457208610071,0
327044970.0,0.9310553628798403,0
327694960.0,0.9310650232780785,0
328344950.0,0.9310747020509632,0
328994940.0,0.9310843991937269,0
329644930.0,0.9310941147015925,0
330294920.0,0.9311038485697741,0
330944910.0,0.9311136007934765,0
331594900.0,0.9311233713678951,0
332244890.0,0.9311331602882165,0
332894880.0,0.9311429675496177,0
333544870.0,0.9311527931472674,0
334194860.0,0.931162637076324,0
334844850.0,0.9311724993319377,0
335494840.0,0.9311823799092489,0
336144830.0,0.9311922788033895,0
336794820.0,0.9312021960094813,0
337444810.0,0.9312121315226378,0
338094800.0,0.9312220853379632,0
338744790.0,0.9312320574505526,0
339394780.0,0.9312420478554909,0
340044770.0,0.9312520565478558,0
340694760.0,0.9312620835227143,0
341344750.0,0.9312721287751247,0
341994740.0,0.9312821923001365,0
342644730.0,0.9312922740927895,0
343294720.0,0.931302374148115,0
343944710.0,0.9313124924611346,0
344594700.0,0.931322629026861,0
345244690.0,0.9313327838402977,0
345894680.0,0.9313429568964395,0
346544670.0,0.9313531481902714,0
347194660.0,0.9313633577167698,0
347844650.0,0.9313735854709015,0
348494640.0,0.931383831447625,0
349144630.0,0.9313940956418888,0
349794620.0,0.9314043780486326,0
350444610.0,0.9314146786627869,0
351094600.0,0.9314249974792738,0
351744590.0,0.9314353344930051,0
352394580.0,0.9314456896988843,0
353044570.0,0.9314560630918057,0
353694560.0,0.9314664546666541,0
354344550.0,0.931476864418306,0
354994540.0,0.9314872923416276,0
355644530.0,0.931497738431477,0
356294520.0,0.9315082026827031,0
356944510.0,0.9315186850901452,0
357594500.0,0.9315291856486342,0
358244490.0,0.9315397043529908,0
358894480.0,0.9315502411980279,0
359544470.0,0.9315607961785485,0
360194460.0,0.9315713692893468,0
360844450.0,0.9315819605252077,0
361494440.0,0.9315925698809072,0
362144430.0,0.9316031973512126,0
362794420.0,0.9316138429308813,0
363444410.0,0.9316245066146622,0
364094400.0,0.9316351883972946,0
364744390.0,0.9316458882735095,0
365394380.0,0.9316566062380284,0
366044370.0,0.9316673422855634,0
366694360.0,0.9316780964108181,0
367344350.0,0.9316888686084867,0
367994340.0,0.9316996588732546,0
368644330.0,0.9317104671997981,0
369294320.0,0.9317212935827838,0
369944310.0,0.9317321380168704,0
370594300.0,0.9317430004967063,0
371244290.0,0.9317538810169318,0
371894280.0,0.9317647795721775,0
372544270.0,0.9317756961570656,0
373194260.0,0.9317866307662087,0
373844250.0,0.9317975833942105,0
374494240.0,0.9318085540356658,0
375144230.0,0.9318195426851602,0
375794220.0,0.9318305493372702,0
376444210.0,0.9318415739865636,0
377094200.0,0.9318526166275986,0
377744190.0,0.931863677254925,0
378394180.0,0.9318747558630833,0
379044170.0,0.9318858524466045,0
379694160.0,0.9318969670000112,0
380344150.0,0.931908099517817,0
380994140.0,0.9319192499945257,0
381644130.0,0.9319304184246332,0
382294120.0,0.9319416048026253,0
382944110.0,0.9319528091229797,0
383594100.0,0.9319640313801644,0
384244090.0,0.9319752715686387,0
384894080.0,0.9319865296828526,0
385544070.0,0.9319978057172473,0
386194060.0,0.9320090996662553,0
386844050.0,0.9320204115242994,0
387494040.0,0.932031741285794,0
388144030.0,0.9320430889451444,0
388794020.0,0.9320544544967465,0
389444010.0,0.9320658379349873,0
390094000.0,0.9320772392542453,0
390743990.0,0.9320886584488896,0
391393980.0,0.9321000955132801,0
392043970.0,0.9321115504417681,0
392693960.0,0.9321230232286956,0
393343950.0,0.9321345138683962,0
393993940.0,0.9321460223551937,0
394643930.0,0.9321575486834036,0
395293920.0,0.9321690928473317,0
395943910.0,0.9321806548412757,0
396593900.0,0.9321922346595232,0
397243890.0,0.9322038322963544,0
397893880.0,0.9322154477460386,0
398543870.0,0.9322270810028378,0
399193860.0,0.932238732061004,0
399843850.0,0.932250400914781,0
400493840.0,0.9322620875584027,0
401143830.0,0.9322737919860947,0
401793820.0,0.9322855141920734,0
402443810.0,0.9322972541705468,0
403093800.0,0.9323090119157127,0
403743790.0,0.9323207874217613,0
404393780.0,0.932332580682873,0
405043770.0,0.9323443916932191,0
405693760.0,0.9323562204469629,0
406343750.0,0.932368066938258,0
406993740.0,0.9323799311612488,0
407643730.0,0.932391813110072,0
408293720.0,0.9324037127788538,0
408943710.0,0.9324156301617125,0
409593700.0,0.9324275652527572,0
410243690.0,0.9324395180460877,0
410893680.0,0.9324514885357956,0
411543670.0,0.9324634767159627,0
412193660.0,0.9324754825806626,0
412843650.0,0.9324875061239596,0
413493640.0,0.932499547339909,0
414143630.0,0.9325116062225577,0
414793620.0,0.9325236827659428,0
415443610.0,0.9325357769640931,0
416093600.0,0.9325478888110286,0
416743590.0,0.9325600183007599,0
417393580.0,0.9325721654272888,0
418043570.0,0.9325843301846088,0
418693560.0,0.9325965125667035,0
419343550.0,0.9326087125675482,0
419993540.0,0.932620930181109,0
420643530.0,0.9326331654013438,0
421293520.0,0.9326454182222005,0
421943510.0,0.9326576886376189,0
422593500.0,0.9326699766415296,0
423243490.0,0.9326822822278544,0
423893480.0,0.9326946053905062,0
424543470.0,0.9327069461233887,0
425193460.0,0.9327193044203975,0
425843450.0,0.9327316802754182,0
426493440.0,0.9327440736823285,0
427143430.0,0.9327564846349966,0
427793420.0,0.9327689131272822,0
428443410.0,0.9327813591530356,0
429093400.0,0.9327938227060992,0
429743390.0,0.9328063037803054,0
430393380.0,0.9328188023694785,0
431043370.0,0.9328313184674334,0
431693360.0,0.9328438520679765,0
432343350.0,0.932856403164905,0
432993340.0,0.9328689717520079,0
433643330.0,0.9328815578230646,0
434293320.0,0.9328941613718459,0
434943310.0,0.9329067823921138,0
435593300.0,0.9329194208776215,0
436243290.0,0.9329320768221129,0
436893280.0,0.932944750219324,0
437543270.0,0.9329574410629808,0
438193260.0,0.9329701493468014,0
438843250.0,0.9329828750644943,0
439493240.0,0.9329956182097596,0
440143230.0,0.9330083787762885,0
440793220.0,0.9330211567577635,0
441443210.0,0.9330339521478579,0
442093200.0,0.9330467649402364,0
442743190.0,0.9330595951285546,0
443393180.0,0.93307244270646,0
444043170.0,0.9330853076675902,0
444693160.0,0.9330981900055749,0
445343150.0,0.9331110897140343,0
445993140.0,0.9331240067865806,0
446643130.0,0.9331369412168161,0
447293120.0,0.9331498929983352,0
447943110.0,0.9331628621247228,0
448593100.0,0.9331758485895555,0
449243090.0,0.933188852386401,0
449893080.0,0.933201873508818,0
450543070.0,0.9332149119503568,0
451193060.0,0.933227967704558,0
451843050.0,0.9332410407649543,0
452493040.0,0.933254131125069,0
453143030.0,0.9332672387784174,0
453793020.0,0.9332803637185054,0
454443010.0,0.9332935059388298,0
455093000.0,0.9333066654328791,0
455742990.0,0.9333198421941332,0
456392980.0,0.9333330362160628,0
457042970.0,0.93334624749213,0
457692960.0,0.9333594760157877,0
458342950.0,0.9333727217804808,0
458992940.0,0.9333859847796447,0
459642930.0,0.9333992650067064,0
460292920.0,0.9334125624550846,0
460942910.0,0.9334258771181877,0
461592900.0,0.9334392089894171,0
462242890.0,0.9334525580621643,0
462892880.0,0.9334659243298125,0
463542870.0,0.9334793077857361,0
464192860.0,0.9334927084233003,0
464842850.0,0.9335061262358623,0
465492840.0,0.9335195612167698,0
466142830.0,0.9335330133593625,0
466792820.0,0.9335464826569709,0
467442810.0,0.9335599691029165,0
468092800.0,0.9335734726905124,0
468742790.0,0.933586993413063,0
469392780.0,0.9336005312638641,0
470042770.0,0.9336140862362021,0
470692760.0,0.9336276583233554,0
471342750.0,0.9336412475185933,0
471992740.0,0.9336548538151767,0
472642730.0,0.9336684772063568,0
473292720.0,0.9336821176853773,0
473942710.0,0.9336957752454725,0
474592700.0,0.9337094498798681,0
475242690.0,0.9337231415817814,0
475892680.0,0.9337368503444201,0
476542670.0,0.9337505761609843,0
477192660.0,0.9337643190246647,0
477842650.0,0.9337780789286434,0
478492640.0,0.9337918558660939,0
479142630.0,0.9338056498301809,0
479792620.0,0.9338194608140603,0
480442610.0,0.9338332888108797,0
481092600.0,0.9338471338137777,0
481742590.0,0.9338609958158838,0
482392580.0,0.9338748748103198,0
483042570.0,0.9338887707901979,0
483692560.0,0.933902683748622,0
484342550.0,0.9339166136786876,0
484992540.0,0.9339305605734807,0
485642530.0,0.9339445244260796,0
486292520.0,0.9339585052295526,0
486942510.0,0.933972502976961,0
487592500.0,0.9339865176613563,0
488242490.0,0.9340005492757817,0
488892480.0,0.9340145978132713,0
489542470.0,0.9340286632668511,0
490192460.0,0.9340427456295382,0
490842450.0,0.9340568448943409,0
491492440.0,0.934070961054259,0
492142430.0,0.9340850941022838,0
492792420.0,0.9340992440313978,0
493442410.0,0.9341134108345743,0
494092400.0,0.9341275945047789,0
494742390.0,0.934141795034968,0
495392380.0,0.9341560124180892,0
496042370.0,0.9341702466470821,0
496692360.0,0.9341844977148774,0
497342350.0,0.9341987656143964,0
497992340.0,0.9342130503385528,0
498642330.0,0.9342273518802514,0
499292320.0,0.934241670232388,0
499942310.0,0.9342560053878503,0
500592300.0,0.9342703573395164,0
501242290.0,0.9342847260802569,0
501892280.0,0.9342991116029336,0
502542270.0,0.9343135139003987,0
503192260.0,0.9343279329654974,0
503842250.0,0.9343423687910647,0
504492240.0,0.9343568213699278,0
505142230.0,0.9343712906949053,0
505792220.0,0.934385776758807,0
506442210.0,0.9344002795544339,0
507092200.0,0.934414799074579,0
507742190.0,0.9344293353120265,0
508392180.0,0.9344438882595513,0
509042170.0,0.9344584579099207,0
509692160.0,0.9344730442558924,0
510342150.0,0.9344876472902168,0
510992140.0,0.9345022670056345,0
511642130.0,0.9345169033948785,0
512292120.0,0.934531556450672,0
512942110.0,0.9345462261657307,0
513592100.0,0.9345609125327614,0
514242090.0,0.9345756155444622,0
514892080.0,0.9345903351935231,0
515542070.0,0.9346050714726247,0
516192060.0,0.9346198243744395,0
516842050.0,0.9346345938916316,0
517492040.0,0.9346493800168563,0
518142030.0,0.9346641827427604,0
518792020.0,0.934679002061982,0
519442010.0,0.9346938379671509,0
520092000.0,0.9347086904508883,0
520741990.0,0.9347235595058069,0
521391980.0,0.9347384451245105,0
522041970.0,0.9347533472995945,0
522691960.0,0.9347682660236462,0
523341950.0,0.9347832012892436,0
523991940.0,0.9347981530889571,0
524641930.0,0.9348131214153474,0
525291920.0,0.934828106260968,0
525941910.0,0.9348431076183626,0
526591900.0,0.9348581254800674,0
527241890.0,0.9348731598386092,0
527891880.0,0.9348882106865072,0
528541870.0,0.9349032780162714,0
529191860.0,0.9349183618204031,0
529841850.0,0.9349334620913962,0
530491840.0,0.9349485788217347,0
531141830.0,0.9349637120038949,0
531791820.0,0.9349788616303448,0
532441810.0,0.9349940276935432,0
533091800.0,0.9350092101859409,0
533741790.0,0.9350244090999799,0
534391780.0,0.935039624428094,0
535041770.0,0.935054856162708,0
535691760.0,0.9350701042962392,0
536341750.0,0.9350853688210952,0
536991740.0,0.935100649729676,0
