"# Channel 1"
"# Trace 3"
Frequency, Formatted Data, Formatted Data
+9.90954400000E+007, +8.64514738823E-010, +0.00000000000E+000
+9.97454100000E+007, +8.83208368599E-010, +0.00000000000E+000
+1.00395380000E+008, +8.77324998026E-010, +0.00000000000E+000
+1.01045350000E+008, +8.75619040211E-010, +0.00000000000E+000
+1.01695320000E+008, +8.82097647672E-010, +0.00000000000E+000
+1.02345290000E+008, +8.67094825095E-010, +0.00000000000E+000
+1.02995260000E+008, +8.77071381082E-010, +0.00000000000E+000
+1.03645230000E+008, +8.75652722965E-010, +0.00000000000E+000
+1.04295200000E+008, +8.53179551423E-010, +0.00000000000E+000
+1.04945170000E+008, +8.86711254650E-010, +0.00000000000E+000
+1.05595140000E+008, +8.74725208284E-010, +0.00000000000E+000
+1.06245110000E+008, +8.45809556998E-010, +0.00000000000E+000
+1.06895080000E+008, +8.74828220778E-010, +0.00000000000E+000
+1.07545050000E+008, +8.64782054391E-010, +0.00000000000E+000
+1.08195020000E+008, +8.52936715703E-010, +0.00000000000E+000
+1.08844990000E+008, +8.84847906294E-010, +0.00000000000E+000
+1.09494960000E+008, +8.63396255905E-010, +0.00000000000E+000
+1.10144930000E+008, +8.82384408721E-010, +0.00000000000E+000
+1.10794900000E+008, +8.75932282842E-010, +0.00000000000E+000
+1.11444870000E+008, +8.55728634407E-010, +0.00000000000E+000
+1.12094840000E+008, +8.84760618410E-010, +0.00000000000E+000
+1.12744810000E+008, +8.75191100363E-010, +0.00000000000E+000
+1.13394780000E+008, +8.80268210220E-010, +0.00000000000E+000
+1.14044750000E+008, +8.85360669627E-010, +0.00000000000E+000
+1.14694720000E+008, +8.62727487445E-010, +0.00000000000E+000
+1.15344690000E+008, +8.86726390327E-010, +0.00000000000E+000
+1.15994660000E+008, +8.90716058101E-010, +0.00000000000E+000
+1.16644630000E+008, +8.74838080268E-010, +0.00000000000E+000
+1.17294600000E+008, +8.77761216190E-010, +0.00000000000E+000
+1.17944570000E+008, +8.89947221067E-010, +0.00000000000E+000
+1.18594540000E+008, +8.84715987860E-010, +0.00000000000E+000
+1.19244510000E+008, +8.83713289260E-010, +0.00000000000E+000
+1.19894480000E+008, +8.86920707841E-010, +0.00000000000E+000
+1.20544450000E+008, +8.92912398337E-010, +0.00000000000E+000
+1.21194420000E+008, +8.81704291009E-010, +0.00000000000E+000
+1.21844390000E+008, +8.68126810824E-010, +0.00000000000E+000
+1.22494360000E+008, +8.88094463072E-010, +0.00000000000E+000
+1.23144330000E+008, +9.01744910927E-010, +0.00000000000E+000
+1.23794300000E+008, +8.80587121040E-010, +0.00000000000E+000
+1.24444270000E+008, +8.82189343192E-010, +0.00000000000E+000
+1.25094240000E+008, +8.79316976043E-010, +0.00000000000E+000
+1.25744210000E+008, +8.90668415756E-010, +0.00000000000E+000
+1.26394180000E+008, +8.67583171767E-010, +0.00000000000E+000
+1.27044150000E+008, +8.90300475690E-010, +0.00000000000E+000
+1.27694120000E+008, +8.84138332094E-010, +0.00000000000E+000
+1.28344090000E+008, +8.63387954147E-010, +0.00000000000E+000
+1.28994060000E+008, +9.05192942331E-010, +0.00000000000E+000
+1.29644030000E+008, +8.72146412472E-010, +0.00000000000E+000
+1.30294000000E+008, +9.17746002292E-010, +0.00000000000E+000
+1.30943970000E+008, +8.90498943296E-010, +0.00000000000E+000
+1.31593940000E+008, +8.96366855559E-010, +0.00000000000E+000
+1.32243910000E+008, +8.89498606755E-010, +0.00000000000E+000
+1.32893880000E+008, +8.79951181405E-010, +0.00000000000E+000
+1.33543850000E+008, +8.91387319511E-010, +0.00000000000E+000
+1.34193820000E+008, +8.80785250138E-010, +0.00000000000E+000
+1.34843790000E+008, +9.08632857399E-010, +0.00000000000E+000
+1.35493760000E+008, +8.87089948319E-010, +0.00000000000E+000
+1.36143730000E+008, +8.94330796850E-010, +0.00000000000E+000
+1.36793700000E+008, +9.05409321413E-010, +0.00000000000E+000
+1.37443670000E+008, +8.86472437294E-010, +0.00000000000E+000
+1.38093640000E+008, +8.86240732128E-010, +0.00000000000E+000
+1.38743610000E+008, +9.04456383947E-010, +0.00000000000E+000
+1.39393580000E+008, +8.81188088794E-010, +0.00000000000E+000
+1.40043550000E+008, +8.90886518345E-010, +0.00000000000E+000
+1.40693520000E+008, +8.98160585012E-010, +0.00000000000E+000
+1.41343490000E+008, +8.96371726127E-010, +0.00000000000E+000
+1.41993460000E+008, +8.84575422332E-010, +0.00000000000E+000
+1.42643430000E+008, +8.70469673531E-010, +0.00000000000E+000
+1.43293400000E+008, +8.99910112201E-010, +0.00000000000E+000
+1.43943370000E+008, +8.87551090779E-010, +0.00000000000E+000
+1.44593340000E+008, +8.76499957145E-010, +0.00000000000E+000
+1.45243310000E+008, +8.61309338200E-010, +0.00000000000E+000
+1.45893280000E+008, +8.68362473237E-010, +0.00000000000E+000
+1.46543250000E+008, +8.80189028910E-010, +0.00000000000E+000
+1.47193220000E+008, +8.64098486358E-010, +0.00000000000E+000
+1.47843190000E+008, +8.85714567633E-010, +0.00000000000E+000
+1.48493160000E+008, +8.95103892010E-010, +0.00000000000E+000
+1.49143130000E+008, +8.67689241505E-010, +0.00000000000E+000
+1.49793100000E+008, +8.98808024186E-010, +0.00000000000E+000
+1.50443070000E+008, +8.95205421719E-010, +0.00000000000E+000
+1.51093040000E+008, +8.92636838487E-010, +0.00000000000E+000
+1.51743010000E+008, +8.89939348530E-010, +0.00000000000E+000
+1.52392980000E+008, +9.05453449395E-010, +0.00000000000E+000
+1.53042950000E+008, +9.02715654218E-010, +0.00000000000E+000
+1.53692920000E+008, +8.96008304270E-010, +0.00000000000E+000
+1.54342890000E+008, +9.01551694848E-010, +0.00000000000E+000
+1.54992860000E+008, +8.94446374787E-010, +0.00000000000E+000
+1.55642830000E+008, +9.19142368137E-010, +0.00000000000E+000
+1.56292800000E+008, +8.93829714071E-010, +0.00000000000E+000
+1.56942770000E+008, +9.18558591107E-010, +0.00000000000E+000
+1.57592740000E+008, +9.13859075956E-010, +0.00000000000E+000
+1.58242710000E+008, +8.99183971963E-010, +0.00000000000E+000
+1.58892680000E+008, +9.18898944131E-010, +0.00000000000E+000
+1.59542650000E+008, +9.14346784269E-010, +0.00000000000E+000
+1.60192620000E+008, +9.03277644477E-010, +0.00000000000E+000
+1.60842590000E+008, +9.16890066860E-010, +0.00000000000E+000
+1.61492560000E+008, +9.13204812960E-010, +0.00000000000E+000
+1.62142530000E+008, +9.05297338605E-010, +0.00000000000E+000
